kode_entitas;nama_entitas;sektor;subsektor;industri;subindustri;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;Jumlah_laba_rugi_sebelum_pajak_penghasilan;Jumlah_laba_rugi_dari_operasi_yang_dilanjutkan;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal;Jumlah_kenaikan_penurunan_bersih_kas_dan_setara_kas;Kas_dan_setara_kas_arus_kas_akhir_periode
SICO;PT Sigma Energy Compressindo Tbk;A. Energy;A1. Oil, Gas & Coal;A13. Oil, Gas & Coal Supports;A132. Oil, Gas & Coal Equipment & Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;62324573130.0;73637576222.0;135962149352.0;10120995327.0;16409465780.0;26530461107.0;45501732350.0;;45343857032.0;106684185729.0;109431688245.0;135962149352.0;34665350648.0;14495001399.0;11379392533.0;11379392533.0;11212447539.0;11135445787.0;11302390781.0;77001752.0;26914080891.0;35834096067.0
SIDO;PT Industri Jamu Dan Farmasi Sido Muncul Tbk;F. Healthcare;F2. Pharmaceuticals & Health Care Research;F21. Pharmaceuticals;F211. Pharmaceuticals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;2194242.0;1887200.0;4081442.0;541048.0;34919.0;575967.0;1500000.0;0;651798.0;3505468.0;3505475.0;4081442.0;2162613.0;1419852.0;1104714.0;1104714.0;1116235.0;1116235.0;1104714.0;00.00;-160715.0;923047.0
SILO;PT Siloam International Hospitals Tbk.;F. Healthcare;F1. Healthcare Equipment & Providers;F12. Healthcare Providers;F121. Healthcare Providers;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;2686552.0;6979050.0;9665602.0;2177686.0;436397.0;2614083.0;162576.0;0;5639008.0;6955479.0;7051519.0;9665602.0;3533389.0;984307.0;710381.0;710381.0;742555.0;728290.0;696495.0;13886.0;-870877.0;1045574.0
SIMP;Salim Ivomas Pratama Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D232. Plantations & Crops;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;10442878.0;25670203.0;36113081.0;9460845.0;5484954.0;14945799.0;3163262.0;0;2495125.0;16832316.0;21167282.0;36113081.0;4649207.0;2396986.0;1509605.0;1509605.0;1657479.0;1311366.0;1198367.0;311238.0;457964.0;4296674.0
SINI;PT Singaraja Putra Tbk.;C. Industrials;C1. Industrial Goods;C12. Building Products & Fixtures;C121. Building Products & Fixtures;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;141283962927.0;70796457695.0;212080420622.0;117675256198.0;41981333470.0;159656589668.0;48100000000.0;;-18724852063.0;37189642293.0;52423830954.0;212080420622.0;92792431809.0;14989005703.0;10654021317.0;10654021317.0;10932527847.0;5144931827.0;4989306638.0;5664714679.0;-21666668.0;2225552252.0
SIPD;PT Sreeya Sewu Indonesia Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D231. Fish, Meat, & Poultry;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;1988354.0;1014070.0;3002424.0;2174878.0;125229.0;2.300.106.678;1552620.0;0;01.00;702317.0;702317.0;30.024.236.799.999.900;481232.0;-209049.0;-218103.0;-218103.0;-211199.0;-211199.0;-218103.0;;148338.0;272720.0
SKBM;Sekar Bumi Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;1263255237692.0;778944339391.0;2042199577083.0;875853096624.0;92380769970.0;968233866594.0;173010321700.0;;501738414713.0;1007768725727.0;1073965710489.0;2042199577083.0;613279090382.0;117187513903.0;86635603936.0;86635603936.0;86400565229.0;86041979731.0;86221358302.0;414245634.0;53086185537.0;282270231029.0
SKLT;Sekar Laut Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;543799195487.0;489490279342.0;1033289474829.0;333670108915.0;108865838493.0;442535947408.0;69074050000.0;0;21641259971.0;586721339522.0;590753527421.0;1033289474829.0;407438570642.0;92439536022.0;74865302076.0;74865302076.0;73787709214.0;74076530351.0;75154155539.0;-288853463.0;-60949907606.0;-32230780155.0
SKRN;PT Superkrane Mitra Utama Tbk;C. Industrials;C1. Industrial Goods;C14. Machinery;C141. Construction Machinery & Heavy Vehicles;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;477847318111.0;1234291363242.0;1712138681353.0;248759921124.0;863977744561.0;1112737665685.0;150000000000.0;;167602110137.0;599401015668.0;599401015668.0;1712138681353.0;175150295946.0;106339345085.0;90248176654.0;90248176654.0;95939289094.0;95939289094.0;90248176654.0;0;73971946592.0;125413976748.0
SLIS;PT Gaya Abadi Sempurna Tbk;E. Consumer Cyclicals;E7. Retailing;E74. Specialty Retail;E742. Electronics Retail;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;382558554113.0;63473963795.0;446032517908.0;118786486392.0;81444750628.0;200231237020.0;100000000000.0;0;28187500000.0;244961457188.0;245801280888.0;446032517908.0;79142167983.0;54409704747.0;42340305141.0;42340305141.0;41153500122.0;40989227414.0;42163332291.0;176972850.0;3036541407.0;9237382529.0
SMAR;PT Sinar Mas Agro Resources and Technology Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D232. Plantations & Crops;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;23708820.0;18891994.0;42600814.0;12104564.0;11248447.0;23353011.0;574439.0;0;1756876.0;19234622.0;19247803.0;42600814.0;13311674.0;6805971.0;5504956.0;5504956.0;5723236.0;5717874.0;5500519.0;4437.00.00;-313593.0;2479597.0
SMBR;PT Semen Baturaja Tbk;B. Basic Materials;B1. Basic Materials;B12. Construction Materials;B121. Construction Materials;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;1008810813.0;4202437712.0;5211248525.0;585584683.0;1538747508.0;2124332191.0;993253434.0;0;1270606785.0;3086929880.0;3086916334.0;5211248525.0;843148398.0;115267044.0;94827889.0;94827889.0;86750041.0;86749056.0;94827014.0;875.00.00;38179492.0;522918099.0
SMCB;PT Solusi Bangun Indonesia Tbk;B. Basic Materials;B1. Basic Materials;B12. Construction Materials;B121. Construction Materials;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;5059160.0;16319350.0;21378510.0;4849160.0;4669312.0;9518472.0;4509691.0;0;5014275.0;11860038.0;11860038.0;21378510.0;2931908.0;1169870.0;839276.0;839276.0;877246.0;877246.0;839276.0;0;3685.00.00;294344.0
SMDM;Suryamas Dutamakmur Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;Foreign Corporation;Foreign Company;31/12/22;Rupiah / IDR;15731.0;Satuan Penuh / Full Amount;1152982179278.0;2270296291558.0;3423278470836.0;371360766372.0;92612926062.0;463973692434.0;1517539959366.0;0;2248288685.0;2061189103095.0;2959304778402.0;3423278470836.0;346861801319.0;181421560158.0;179796943605.0;179796943605.0;179788312721.0;163020344557.0;163776628375.0;16020315230.0;79071476211.0;313283850490.0
SMDR;Samudera Indonesia Tbk;K. Transportation & Logistic;K2. Logistics & Deliveries;K21. Logistics & Deliveries;K211. Logistics & Deliveries;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;652053930.0;501362083.0;1153416013.0;318955610.0;187977758.0;506933368.0;47460340.0;0;3899258.0;443413426.0;646482645.0;1153416013.0;394102632.0;332452384.0;326997591.0;326997591.0;314476566.0;201151348.0;212694879.0;114302712.0;183301594.0;416995130.0
SMGR;Semen Indonesia (Persero) Tbk;B. Basic Materials;B1. Basic Materials;B12. Construction Materials;B121. Construction Materials;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;18878979.0;64081033.0;82960012.0;13061027.0;22659625.0;35720652.0;675154.0;0;6217241.0;42748214.0;47239360.0;82960012.0;10677604.0;3298835.0;2499083.0;2499083.0;2918601.0;2748709.0;2364836.0;134247.0;3029895.0;6007333.0
SMKL;PT Satyamitra Kemas Lestari Tbk;B. Basic Materials;B1. Basic Materials;B13. Containers & Packaging;B131. Containers & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;943315562458.0;1081083354895.0;2024398917353.0;895664057774.0;170334381864.0;1065998439638.0;341808529000.0;;61507479176.0;958400477715.0;958400477715.0;2024398917353.0;351844513518.0;102140064662.0;77086661593.0;77086661593.0;166033873994.0;166033873994.0;77086661593.0;;-23087402801.0;2726541549.0
SMKM;PT Sumber Mas Konstruksi Tbk;J. Infrastructures;J2. Heavy Constructions & Civil Engineering;J21. Heavy Constructions & Civil Engineering;J211. Heavy Constructions & Civil Engineering;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;200027637498.0;4075414352.0;204103051850.0;7561389310.0;1024945980.0;8586335290.0;125300000000.0;0;38214800000.0;195516716560.0;195516716560.0;204103051850.0;22407069101.0;9410569802.0;9281234344.0;9281234344.0;9254096600.0;9254096600.0;9281234344.0;0;22055221288.0;112475650908.0
SMMT;GOLDEN EAGLE ENERGY Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A121. Coal Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;171801416368.0;1011051368951.0;1182852785319.0;159985988549.0;5970618637.0;165956607186.0;393750000000.0;0;17761620443.0;972298590651.0;1016896178133.0;1182852785319.0;337360436654.0;463165596772.0;402880164172.0;402880164172.0;435439344418.0;394838786750.0;362331799770.0;40548364402.0;-106436213878.0;82682187925.0
SMRA;PT Summarecon Agung Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;16713.0;Ribuan / In Thousand;14290620589.0;14142954289.0;28433574878.0;9501274376.0;7182259995.0;16683534371.0;1650856837.0;0;1307203212.0;9197405990.0;11750040507.0;28433574878.0;2999762563.0;1017856287.0;771743500.0;771743500.0;781655714.0;635289530.0;625377316.0;146366184.0;371236304.0;3142557829.0
SMRU;SMR Utama Tbk;A. Energy;A1. Oil, Gas & Coal;A13. Oil, Gas & Coal Supports;A132. Oil, Gas & Coal Equipment & Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;125400934643.0;810629559828.0;936030494471.0;661317957927.0;79561980214.0;740879938141.0;1249938578200.0;0;259878346851.0;195623296350.0;195150556330.0;936030494471.0;77680527795.0;-23596378512.0;-18089439932.0;-18089439932.0;-16814571338.0;-16808201603.0;-18083060552.0;-6379380.0;-23825543148.0;11586108505.0
SMSM;Selamat Sempurna Tbk;E. Consumer Cyclicals;E1. Automobiles & Components;E11. Auto Components;E111. Auto Parts & Equipment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;3122353.0;1257224.0;4379577.0;704787.0;355758.0;1060545.0;143967.0;0;55309.0;2896406.0;3319032.0;4379577.0;1604913.0;1172002.0;935944.0;935944.0;952496.0;859515.0;848315.0;87629.0;261039.0;980250.0
SNLK;PT Sunter Lakeside Hotel Tbk.;E. Consumer Cyclicals;E5. Consumer Services;E51. Tourism & Recreation;E512. Hotels, Resorts & Cruise Lines;Individual WNI;Foreign Company;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;25680322315.0;177359268276.0;203039590591.0;13.834.212.294.508.200;39529570795.0;53.363.783.089.508.200;45000000000.0;0;23183372390.0;149675807501.0;149675807501.0;2.030.395.905.905.080;29006639556.0;-5497107878.0;-5029564681.0;-5029564681.0;-4852396271.0;-4852396271.0;-5029564681.0;0;-8039188271.0;22558007732.0
SOCI;PT Soechi Lines Tbk.;A. Energy;A1. Oil, Gas & Coal;A11. Oil & Gas;A112. Oil & Gas Storage & Distribution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;89257061.0;544702886.0;633959947.0;57335894.0;202554480.0;259890374.0;65774670.0;;102233949.0;373765537.0;374069573.0;633959947.0;40803923.0;8782635.0;6479445.0;6479445.0;6625477.0;6616466.0;6470660.0;8785.00.00;-16813937.0;43401003.0
SOFA;PT Boston Furniture Industries Tbk..;E. Consumer Cyclicals;E2. Household Goods;E21. Household Goods;E211. Home Furnishings;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;21795160856.0;40255129297.0;62050290153.0;13710885115.0;3452581931.0;17163467046.0;16535744990.0;0;33166704910.0;44886822709.0;44886823107.0;62050290153.0;20466482233.0;1362641420.0;843893534.0;843893534.0;1142467374.0;1142467323.0;843893483.0;51.00.00;2040817219.0;3835222262.0
SOHO;PT Soho Global Health Tbk;F. Healthcare;F2. Pharmaceuticals & Health Care Research;F21. Pharmaceuticals;F211. Pharmaceuticals;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;3873438.0;601161.0;4474599.0;1898934.0;148110.0;2047044.0;634584.0;0;1061098.0;2427555.0;2427555.0;4474599.0;1338391.0;455637.0;357015.0;357015.0;372904.0;372617.0;356728.0;287.00.00;173534.0;1126831.0
SONA;Sona Topas Tourism Industry Tbk;E. Consumer Cyclicals;E7. Retailing;E73. Department Stores;E731. Department Stores;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;657146797637.0;317965629731.0;975112427368.0;181842675808.0;193344453889.0;375187129697.0;82800000000.0;;140625772246.0;599253177341.0;599925297671.0;975112427368.0;168930190031.0;-63185568727.0;-48290136664.0;-48290136664.0;-48016484093.0;-47944305141.0;-48217604115.0;-72532549.0;52339701266.0;496131229502.0
SOSS;PT Shield On Service Tbk.;C. Industrials;C2. Industrial Services;C23. Professional Services;C231. Human Resource & Employment Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;308801778059.0;36563381612.0;345365159671.0;127123085518.0;5419601788.0;132542687306.0;66369431600.0;;16043484412.0;189779116468.0;212822472365.0;345365159671.0;163605345136.0;40327669243.0;28842480375.0;28842480375.0;28706685768.0;23736652898.0;23830173986.0;5012306389.0;-33856202396.0;47325818553.0
SOTS;PT Satria Mega Kencana Tbk.;E. Consumer Cyclicals;E5. Consumer Services;E51. Tourism & Recreation;E512. Hotels, Resorts & Cruise Lines;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;19743952135.0;385272689932.0;405016642067.0;13695493409.0;149551216673.0;163246710082.0;100000007500.0;;14489466870.0;229855804440.0;241769931985.0;405016642067.0;0;-16785734798.0;-16518924004.0;-16518924004.0;-16287877677.0;-16204884749.0;-16435931076.0;-82992928.0;-3621853196.0;11831391813.0
SOUL;PT Mitra Tirta Buwana Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D21. Beverages;D212. Soft Drinks;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;4815050843.0;13802023056.0;18617073899.0;1487099480.0;689687936.0;2176787416.0;16250000000.0;;;16440286483.0;16440286483.0;18617073899.0;2621443375.0;174178449.0;78684177.0;78684177.0;13457945.0;13457945.0;78684177.0;;-45931738.0;8024028.0
SPMA;Suparma Tbk;B. Basic Materials;B1. Basic Materials;B13. Containers & Packaging;B131. Containers & Packaging;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;1370508317595.0;1868723182395.0;3239231499990.0;374992624819.0;717950600384.0;1092943225203.0;1261636886400.0;0;4319905150.0;2146288274787.0;2146288274787.0;3239231499990.0;718758435481.0;431445937156.0;336138349494.0;336138349494.0;330814929941.0;330814929941.0;336138349494.0;0;96239893581.0;300142973515.0
SPTO;PT Surya Pertiwi Tbk;C. Industrials;C1. Industrial Goods;C12. Building Products & Fixtures;C121. Building Products & Fixtures;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;1175602452283.0;1940548352879.0;3116150805162.0;791069117798.0;217441360997.0;1008510478795.0;270000000000.0;;704485563169.0;1388234398642.0;2107640326367.0;3116150805162.0;687024398559.0;279749181963.0;225044549724.0;225044549724.0;224773423005.0;206549633467.0;206678784156.0;18365765568.0;-234470889049.0;188557276915.0
SQMI;Wilton Makmur Indonesia Tbk;B. Basic Materials;B1. Basic Materials;B14. Metals & Minerals;B143. Gold;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;46720279444.0;429488458741.0;476208738185.0;288466685436.0;27153007435.0;315619692871.0;3884397857250.0;;-3726391683050.0;165079171188.0;160589045314.0;476208738185.0;1389495594.0;-31791349595.0;-31791349595.0;-31791349595.0;-31461951595.0;-31006904938.0;-31336302938.0;-455046657.0;11795736632.0;14289209705.0
SRAJ;Sejahteraraya Anugrahjaya Tbk;F. Healthcare;F1. Healthcare Equipment & Providers;F12. Healthcare Providers;F121. Healthcare Providers;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15731.0;Satuan Penuh / Full Amount;1445613598592.0;4303985649160.0;5749599247752.0;2602765426046.0;1251695700590.0;3854461126636.0;1200070544500.0;0;1124816856453.0;1893912733782.0;1895138121116.0;5749599247752.0;557054293585.0;-42086886236.0;-44187230723.0;-44187230723.0;-32264424567.0;-32399970547.0;-44314949025.0;127718302.0;417331891045.0;1118254250664.0
SRIL;PT Sri Rejeki Isman Tbk;E. Consumer Cyclicals;E4. Apparel & Luxury Goods;E41. Apparel & Luxury Goods;E413. Textiles;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;;Satuan Penuh / Full Amount;273097960.0;491454079.0;764552039.0;99697450.0;1445873158.0;1545570608.0;167476063.0;0;44669942.0;-781018569.0;-781018569.0;764552039.0;-266523214.0;-296487480.0;-395563161.0;-395563161.0;-391569292.0;-391569292.0;-395563161.0;0;6082974.0;16326481.0
SRSN;Indo Acidatama Tbk;B. Basic Materials;B1. Basic Materials;B11. Chemicals;B111. Basic Chemicals;No Controlling Shareholder;Foreign Company;31/12/22;Rupiah / IDR;0;Ribuan / In Thousand;538289996.0;338312305.0;876602301.0;191188510.0;27071362.0;218259872.0;301000000.0;0;600000.0;658342429.0;658342429.0;876602301.0;185663815.0;44423333.0;33640328.0;33640328.0;50135001.0;50135001.0;33640328.0;0;-10937579.0;14505411.0
SRTG;PT Saratoga Investama Sedaya Tbk.;G. Financials;G5. Holding & Investment Companies;G51. Holding & Investment Companies;G512. Investment Companies;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;0;0;63771150.0;0;0;3954713.0;271297.0;0;5184710.0;59815533.0;59816437.0;0;0;5858672.0;4626223.0;4626223.0;4586222.0;4587086.0;4616367.0;9856.00.00;320190.0;862852.0
SSIA;PT Surya Semesta Internusa Tbk;J. Infrastructures;J2. Heavy Constructions & Civil Engineering;J21. Heavy Constructions & Civil Engineering;J211. Heavy Constructions & Civil Engineering;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;3324869202882.0;4964777103261.0;8289646306143.0;1831407799386.0;2198770853464.0;4030178652850.0;588156180000.0;0;290374540166.0;3840214825256.0;4259467653293.0;8289646306143.0;918137376236.0;223352872198.0;207915707392.0;207915707392.0;256164393810.0;224932104027.0;175815035148.0;32100672244.0;352205500511.0;1136027220020.0
SSMS;PT Sawit Sumbermas Sarana Tbk.;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D232. Plantations & Crops;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Ribuan / In Thousand;2881812789.0;11087891334.0;13969704123.0;2789176598.0;4736558693.0;7525735291.0;952500000.0;0;540919171.0;6405737104.0;6443968832.0;13969704123.0;0;2275566311.0;1848118978.0;1848118978.0;1822751893.0;1814036665.0;1837375968.0;10743010.0;-888400436.0;946867315.0
SSTM;Sunson Textile Manufacturer Tbk;E. Consumer Cyclicals;E4. Apparel & Luxury Goods;E41. Apparel & Luxury Goods;E413. Textiles;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;234003843351.0;208102813566.0;442106656917.0;164175570860.0;39283544183.0;203459115043.0;292727295250.0;0;70622704211.0;238647541874.0;238647541874.0;442106656917.0;5724309792.0;-7085262908.0;-6044861775.0;-6044861775.0;-5677350319.0;-5677350319.0;-6044861775.0;0;-422924288.0;1724598126.0
STAA;PT Sumber Tani Agung Resources Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D232. Plantations & Crops;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;2300058.0;4712125.0;7012183.0;890815.0;1478058.0;2368873.0;1090337.0;;1176013.0;4283368.0;4643310.0;7012183.0;2045468.0;1637677.0;1280861.0;1280861.0;1295861.0;1127191.0;1112582.0;168279.0;721613.0;1594068.0
STAR;PT Buana Artha Anugerah Tbk.;G. Financials;G5. Holding & Investment Companies;G51. Holding & Investment Companies;G511. Financial Holdings;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;508828505827.0;558736114.0;509387241941.0;1045429058.0;217996226.0;1263425284.0;480000060200.0;0;1204.00.00;508122873042.0;508123816657.0;509387241941.0;4527998678.0;1840591240.0;1749860911.0;1749860911.0;1744748812.0;1744725652.0;1749837683.0;23228.0;-187613446983.0;248197334677.0
STTP;PT Siantar Top Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;2575390271556.0;2015347578333.0;4590737849889.0;530693880588.0;131645195386.0;662339075974.0;131000000000.0;0;1347146100.0;3897071614026.0;3928398773915.0;4590737849889.0;1029761512235.0;756723520605.0;624524005786.0;624524005786.0;627500151386.0;627453567192.0;624477421592.0;46584194.0;30046642011.0;241769133495.0
SULI;PT SLJ Global Tbk;B. Basic Materials;B1. Basic Materials;B15. Forestry & Paper;B151. Timber;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;20559966.0;40990650.0;61550616.0;37245050.0;2010771.0;39255821.0;232649868.0;0;163947315.0;22297049.0;22294795.0;61550616.0;12067055.0;37889199.0;37761496.0;15161049.0;19501374.0;19481300.0;15141252.0;19797.0;491998.0;1724536.0
SUNI;PT Sunindo Pratama Tbk;A. Energy;A1. Oil, Gas & Coal;A13. Oil, Gas & Coal Supports;A132. Oil, Gas & Coal Equipment & Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;390115438219.0;141638343018.0;531753781237.0;141798364717.0;9157436828.0;150955801545.0;190000000000.0;;;314390635998.0;380797979692.0;531753781237.0;0;94079970345.0;72749902142.0;72749902142.0;73154943228.0;63209332416.0;62808146032.0;9941756110.0;74889037845.0;140118209901.0
SUPR;Solusi Tunas Pratama Tbk;J. Infrastructures;J3. Telecommunication;J32. Wireless Telecommunication Services;J321. Wireless Telecommunication Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;727964.0;8873551.0;9601515.0;2145801.0;2874639.0;5020440.0;113758.0;0;4900723.0;4581077.0;4581075.0;9601515.0;1445056.0;982441.0;936343.0;936343.0;936879.0;936879.0;936343.0;0;-593332.0;2361.00.00
SURE;PT Super Energy Tbk.;A. Energy;A1. Oil, Gas & Coal;A11. Oil & Gas;A111. Oil & Gas Production & Refinery;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;354832585516.0;606549842036.0;961382427552.0;80241436430.0;428106792082.0;508348228512.0;149757677100.0;0;27920077157.0;-21707427510.0;453034199040.0;961382427552.0;58063236213.0;-99499700780.0;-81614077936.0;-81614077936.0;-81754540336.0;-66980142672.0;-66827851096.0;-14786226840.0;-150939624240.0;2.318.511.091.021.200
SWAT;PT Sriwahana Adityakarta Tbk.;B. Basic Materials;B1. Basic Materials;B15. Forestry & Paper;B152. Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;284408950008.0;373686264469.0;658095214477.0;262892524518.0;167569069977.0;430461594495.0;301920000000.0;0;30707054878.0;227413710105.0;227633619982.0;658095214477.0;30881665167.0;-62198777950.0;-58055548884.0;-58055548884.0;-58712216129.0;-58694955953.0;-58038749884.0;-16799000.0;-1352584097.0;25832910257.0
SWID;PT Saraswanti Indoland Development Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;116612541618.0;200873660484.0;317486202102.0;65614570910.0;40666255095.0;106280826005.0;107700000000.0;0;75353358446.0;211205376097.0;211205376097.0;317486202102.0;81400263134.0;23642597872.0;22874512845.0;22874512845.0;22856929016.0;22856929016.0;22874512845.0;;56569395424.0;71940833468.0
TALF;PT Tunas Alfin Tbk;B. Basic Materials;B1. Basic Materials;B13. Containers & Packaging;B131. Containers & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;614755676973.0;1182525115172.0;1797280792145.0;365102738589.0;245772262267.0;610875000856.0;135343500000.0;0;-30065408439.0;1149057876880.0;1186405791289.0;1797280792145.0;140097405586.0;59508181386.0;44313085815.0;44313085815.0;138721742965.0;131503682215.0;42165691215.0;2147394600.0;-9000959191.0;18699401624.0
