kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
ASSA;Adi Sarana Armada Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;343676979857.0;2963719938698.0;3307396918555.0;802405786738.0;1519181468376.0;2321587255114.0;339750000000.0;None;374948865468.0;985584333357.0;985809663441.0;3307396918555.0;516842234474.0;103308394513.0;105963128163.0;105851029966.0;103198205263.0;110189250.0
SMAR;SMART Tbk;1. Agriculture;12. Plantation;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;11473165.0;15883190.0;27356355.0;8465263.0;7358859.0;15824122.0;574439.0;None;1756876.0;11525986.0;11532233.0;27356355.0;4324877.0;1183328.0;1178316.0;1177689.0;1182757.0;571.00.00
YELO;PT Yelooo Integra Datanet Tbk.;9. Trade, Services & Investment;99. Others - Trade Services & Investment;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;5408032440.0;202217571.0;5610250011.0;2111404543.0;143451203.0;2254855746.0;3000000000.0;None;None;3355394265.0;3355394265.0;5610250011.0;None;383128988.0;383128988.0;383128988.0;383128988.0;00.00
MAPB;PT MAP Boga Adiperkasa Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;696769.0;933466.0;1630235.0;559220.0;68105.0;627325.0;217092.0;None;598876.0;1002900.0;1002910.0;1630235.0;1478232.0;105962.0;101529.0;101527.0;105960.0;02.00
JLBS;PT Jakarta Lingkar Baratsatu;7. Infrastructure, Utilities And Transportation;72. Toll Road, Airport, Harbor And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;307139471106.0;2265582110963.0;2572721582069.0;314463809214.0;1071310412008.0;1385774221222.0;948000000000.0;None;21580000000.0;1186947360847.0;1186947360847.0;2572721582069.0;353223112563.0;147733632027.0;147641881343.0;147641881343.0;147733632027.0;00.00
ELSA;Elnusa Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;2379465.0;2475904.0;4855369.0;1757781.0;45668.0;1803449.0;729850.0;None;435688.0;3047490.0;3051920.0;4855369.0;578502.0;250754.0;238473.0;234865.0;247140.0;3614.00.00
IATA;PT Indonesia Transport & Infrastructure Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;10949895.0;66805395.0;77755290.0;25125413.0;8525463.0;33650876.0;76610978.0;None;2618931.0;44104408.0;44104414.0;77755290.0;1874596.0;-6766103.0;-7582600.0;-7582599.0;-6766102.0;-1.0
GIAA;Garuda Indonesia (Persero) Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;986741627.0;2776550466.0;3763292093.0;1921846147.0;903976746.0;2825822893.0;1310326950.0;None;23526520.0;894781705.0;937469200.0;3763292093.0;529084393.0;-213389678.0;-155368730.0;-153621663.0;-216582416.0;3192738.0
EPMT;Enseval Putra Megatrading Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;6119205791156.0;1306594466682.0;7425800257838.0;2184784157262.0;110246682604.0;2295030839866.0;135432000000.0;None;276480262616.0;5129869405079.0;5130769417972.0;7425800257838.0;2134191260576.0;517836170615.0;524331390306.0;524166303594.0;517670912837.0;165257778.0
GDST;Gunawan Dianjaya Steel Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;514360755111.0;860626423454.0;1374987178565.0;282074517432.0;75854842424.0;357929359856.0;820000000000.0;None;18021355015.0;738887212176.0;1017057818709.0;1374987178565.0;131979671565.0;-5462096177.0;-2590341435.0;-2590341435.0;-5462096177.0;None
MTPS;PT Meta Epsi Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;582330228079.0;79849145327.0;662179373406.0;238985498308.0;224724849941.0;463710348249.0;80612300000.0;None;393371549.0;198469025157.0;198469025157.0;662179373406.0;15828235642.0;5427479516.0;5504659080.0;5504659080.0;5427479516.0;None
INPP;Indonesian Paradise Property Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;564294637344.0;6093843379317.0;6658138016661.0;787645840440.0;1635148701087.0;2422794541527.0;1118197173200.0;None;1965683784934.0;3679935064513.0;4235343475134.0;6658138016661.0;416161926349.0;147896118540.0;143981700366.0;98208548813.0;101202272170.0;46693846370.0
MCAS;PT M Cash Integrasi Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;599069515856.0;24053243624.0;623122759480.0;202190536245.0;1530088076.0;203720624321.0;86793330000.0;None;288010112796.0;386468395111.0;419402135159.0;623122759480.0;34180830720.0;10156189740.0;10015672964.0;7749475363.0;7869631250.0;2286558490.0
MNCN;Media Nusantara Citra Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;01.00;Jutaan / In Million;6718435.0;8338856.0;15057291.0;1459288.0;3796920.0;5256208.0;1427610.0;None;2696268.0;9024688.0;9801083.0;15057291.0;4382213.0;1567546.0;1573945.0;1459916.0;1453313.0;114233.0
DEAL;PT Dewata Freightinternational Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;91368722863.0;58379494413.0;149748217276.0;111138373229.0;21346822049.0;132485195278.0;5000000000.0;None;00.00;18369555492.0;17263021998.0;149748217276.0;24167901371.0;-252602220.0;409189198.0;1093041767.0;431250349.0;-683852569.0
FORZ;PT Forza Land Indonesia Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;502339925633.0;113772545892.0;616112471525.0;49570689295.0;390694924629.0;440265613924.0;156250000000.0;None;-15536248808.0;175448775484.0;175846857601.0;616112471525.0;23844626022.0;8498486501.0;8392798501.0;8395716384.0;8501404384.0;-2917883.0
LMAS;Limas Indonesia Makmur Tbk;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;358034114694.0;88305331505.0;446339446199.0;200662732923.0;117801273599.0;318464006522.0;78785152500.0;None;12869570896.0;67098911648.0;127875439677.0;446339446199.0;57774760761.0;3895439449.0;3674196949.0;1031032770.0;1225024170.0;2670415279.0
TINS;PT Timah Tbk.;2. Mining;23. Metal And Mineral Mining;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;6907380.0;4811344.0;11718724.0;3244941.0;2412290.0;5657231.0;372388.0;None;55.00.00;6061293.0;6061493.0;11718724.0;1525563.0;502417.0;483358.0;483371.0;502430.0;-13.0
SRIL;PT Sri Rejeki Isman Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;645050740.0;547850298.0;1192901038.0;175187960.0;575554249.0;750742209.0;167476063.0;None;44669942.0;442158829.0;442158829.0;1192901038.0;171270765.0;68035320.0;65759702.0;65759702.0;68035320.0;None
BYAN;Bayan Resources Tbk;2. Mining;21. Coal Mining;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;309947294.0;578865846.0;888813140.0;302639425.0;70569896.0;373209321.0;35685809.0;None;200202189.0;433478618.0;515603819.0;888813140.0;553579961.0;338017199.0;339582545.0;321377137.0;319811791.0;18205408.0
KICI;Kedaung Indah Can Tbk;5. Consumer Goods Industry;55. Houseware;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;90345642590.0;59074367294.0;149420009884.0;12385069176.0;45536501712.0;57921570888.0;69000000000.0;None;3300000000.0;91498438996.0;91498438996.0;149420009884.0;29030942703.0;7946916114.0;2488684521.0;2488684521.0;7946916114.0;None
BDMN;Bank Danamon Indonesia Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;178257092.0;None;None;139084940.0;5901122.0;None;7256324.0;38660278.0;39172152.0;None;None;3828097.0;3708950.0;3573101.0;3681551.0;146546.0
BNBA;Bank Bumi Arta Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;7014677335611.0;None;None;5651847900990.0;231000000000.0;None;10989779766.0;1362829434621.0;1362829434621.0;None;None;89548095470.0;85912524667.0;85912524667.0;89548095470.0;None
BTEK;Bumi Teknokultura Unggul Tbk;5. Consumer Goods Industry;51. Food And Beverages;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1105184126789.0;4200870985600.0;5306055112389.0;1096688884572.0;2221746818789.0;3318435703361.0;578468704700.0;None;1053534286527.0;2029366665827.0;1987619409028.0;5306055112389.0;113827438412.0;-42843793031.0;-51679490611.0;-45581398207.0;-31477334742.0;-11366458289.0
BGTG;PT Bank Ganesha Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;4581932.0;None;None;3463572.0;1117506.0;None;17703.0;1118360.0;1118360.0;None;None;51140.0;50504.0;50504.0;51140.0;None
BELL;PT Trisula Textile Industries Tbk;4. Miscellaneous Industry;43. Textile, Garment;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;333171768612.0;132793387133.0;465965155745.0;187735291863.0;37350505750.0;225085797613.0;145000000000.0;None;22427291615.0;210125138064.0;240879358132.0;465965155745.0;104923270233.0;14950959786.0;11905385694.0;10193503164.0;13241414639.0;1709545147.0
CPIN;Charoen Pokphand Indonesia Tbk;3. Basic Industry And Chemicals;36. Animal Feed;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;11730468.0;12801863.0;24532331.0;5059551.0;3762651.0;8822202.0;163980.0;None;-43385.0;15691937.0;15710129.0;24532331.0;6248935.0;2499875.0;2466716.0;2467776.0;2500853.0;-978.0
KEHA;PT Bank KEB Hana Indonesia;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;39266155.0;None;None;33046048.0;2450000.0;None;None;6220107.0;6220107.0;None;None;742013.0;837041.0;837041.0;742013.0;None
BUDI;PT Budi Starch & Sweetener Tbk.;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;1027489.0;1911967.0;2939456.0;1019986.0;724770.0;1744756.0;562375.0;None;104152.0;1108193.0;1194700.0;2939456.0;347799.0;45691.0;40965.0;36472.0;41078.0;4613.00.00
MYOH;Samindo Resources Tbk;2. Mining;21. Coal Mining;Foreign Corporation;Foreign Company;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;85963275.0;50104700.0;136067975.0;30214626.0;3312006.0;33526632.0;48352110.0;None;12618152.0;102387816.0;102541343.0;136067975.0;27397717.0;12306356.0;12114486.0;12091881.0;12282468.0;23888.0
DAYA;PT Duta Intidaya Tbk.;9. Trade, Services & Investment;93. Retail Trade;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;189712241.0;85996315.0;275708556.0;121112835.0;33767641.0;154880476.0;222962436.0;None;41413847.0;120828080.0;120828080.0;275708556.0;165673622.0;-3981186.0;-4695204.0;-4695204.0;-3981186.0;None
MBSS;Mitrabahtera Segara Sejati Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;52776581.0;187326859.0;240103440.0;8776640.0;43452940.0;52229580.0;26684752.0;None;33628706.0;179216405.0;187873860.0;240103440.0;2544231.0;-8909523.0;-9247372.0;-9186953.0;-8852970.0;-56553.0
BFIN;BFI Finance Indonesia Tbk;8. Finance;82. Financial Institution;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;16483273.0;None;None;11579007.0;399178.0;None;553286.0;4904265.0;4904266.0;16483273.0;None;1187510.0;1158370.0;1158370.0;1187510.0;None
PYFA;Pyridam Farma Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;78364312306.0;81199618735.0;159563931041.0;22245115479.0;28462814851.0;50707930330.0;53508000000.0;None;2065078501.0;108856000711.0;108856000711.0;159563931041.0;134975794335.0;7127402168.0;4898942284.0;4898942284.0;7127402168.0;00.00
TNCA;PT Trimuda Nuansa Citra Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;18589588825.0;2981591919.0;21571180744.0;8249640257.0;3432582871.0;11682223128.0;22164000000.0;None;40570804.0;9888957616.0;9888957616.0;21571180744.0;12994325824.0;2315370960.0;2202488468.0;2202488468.0;2315370960.0;None
CENT;PT Centratama Telekomunikasi Indonesia Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;765449.0;3729386.0;4494835.0;737171.0;789549.0;1526720.0;3118346.0;None;129009.0;2968115.0;2968115.0;4494835.0;143185.0;-119047.0;-148238.0;-148238.0;-119047.0;None
ECII;PT Electronic City Indonesia Tbk.;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;786009494559.0;931962531723.0;1717972026282.0;336414143769.0;42742828186.0;379156971955.0;133433300000.0;None;1223693710389.0;1338481378969.0;1338815054327.0;1717972026282.0;275504462548.0;-3801947790.0;-6497024790.0;-6494543562.0;-3799466562.0;-2481228.0
APII;PT Arita Prima Indonesia Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Foreign Corporation;Foreign Company;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;244356486419.0;178824820561.0;423181306980.0;162612162913.0;13176519133.0;175788682046.0;107576000000.0;None;33937353656.0;247369392746.0;247392624934.0;423181306980.0;101624822870.0;13921992681.0;11366054267.0;11382641604.0;13938362557.0;-16369876.0
LION;Lion Metal Works Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;503156333673.0;178781614063.0;681937947736.0;153806819548.0;75824040171.0;229630859719.0;52016000000.0;None;1954630221.0;452307088017.0;452307088017.0;681937947736.0;123426288301.0;9282943009.0;2510394846.0;2510394846.0;9282943009.0;None
BNII;PT Bank Maybank Indonesia Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;173253491.0;None;None;152478451.0;3665370.0;None;4555587.0;20463769.0;20775040.0;None;None;1860845.0;1892096.0;1837215.0;1804031.0;56814.0
MLBI;Multi Bintang Indonesia Tbk;5. Consumer Goods Industry;51. Food And Beverages;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;1076845.0;1433233.0;2510078.0;1304114.0;141059.0;1445173.0;21070.0;None;1802.00.00;1064474.0;1064905.0;2510078.0;2271704.0;1322067.0;1320897.0;1320627.0;1321795.0;272.00.00
CINT;PT Chitose Internasional Tbk;5. Consumer Goods Industry;55. Houseware;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;210584866561.0;265992975044.0;476577841605.0;66014779104.0;28289302555.0;94304081659.0;100000000000.0;None;62856443811.0;371612619422.0;382273759946.0;476577841605.0;125203516697.0;29648261092.0;64041340293.0;60684490298.0;27661137626.0;1987123466.0
OKAS;Ancora Indonesia Resources Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;51050433.0;136657088.0;187707521.0;124723183.0;42907550.0;167630733.0;18593438.0;None;-2330925.0;2892368.0;20076788.0;187707521.0;9782390.0;10005989.0;10388843.0;12211172.0;11965833.0;-1959844.0
KKGI;Resource Alam Indonesia Tbk;2. Mining;21. Coal Mining;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;40211048.0;64842550.0;105053598.0;11357496.0;5076203.0;16433699.0;24039183.0;None;578353.0;86410581.0;88619899.0;105053598.0;26390481.0;13439975.0;13039517.0;13237003.0;13637461.0;-197486.0
SULI;PT SLJ Global Tbk;3. Basic Industry And Chemicals;37. Wood Industries;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;28633520.0;53894077.0;82527597.0;29974970.0;51684826.0;81659796.0;232072575.0;None;147205814.0;884750.0;867801.0;82527597.0;7151137.0;1346166.0;1463037.0;1464062.0;1347118.0;-952.0
BKSL;Sentul City Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;4596876388019.0;10380164732814.0;14977041120833.0;2954287128281.0;2080199360438.0;5034486488719.0;6348430906600.0;None;741595258757.0;9153316995661.0;9942554632114.0;14977041120833.0;961678562001.0;468559181741.0;466871374097.0;463240467530.0;464928275174.0;3630906567.0
SWAT;PT Sriwahana Adityakarta Tbk.;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;122111982718.0;290325608060.0;412437590778.0;138925278661.0;21819561974.0;160744840635.0;216000000000.0;None;None;251429594476.0;251692750143.0;412437590778.0;33087714525.0;819411325.0;752154539.0;752333109.0;819589895.0;-178570.0
ACST;PT Acset Indonusa Tbk.;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;5306479.0;None;None;3869352.0;70000.0;None;808252.0;1410590.0;1437127.0;5306479.0;None;153791.0;149702.0;150139.0;154245.0;-454.0
BAFI;PT Bussan Auto Finance;8. Finance;82. Financial Institution;Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Ribuan / In Thousand;None;None;8015314827.0;None;None;6170320809.0;353571000.0;00.00;235858000.0;1844994018.0;1844994018.0;8015314827.0;None;182709941.0;178698356.0;178698356.0;182709941.0;00.00
KDSI;Kedawung Setia Industrial Tbk;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;841180577983.0;487111149633.0;1328291727616.0;709035285117.0;133716941390.0;842752226507.0;202500000000.0;None;None;485539501109.0;485539501109.0;1328291727616.0;313042816497.0;68965208549.0;65755215005.0;65755215005.0;68965208549.0;None
TIRA;Tira Austenite Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;179795295705.0;161953975003.0;341749270708.0;133160969139.0;50231491983.0;183392461122.0;58800000000.0;None;9537116761.0;156212159112.0;158356809586.0;341749270708.0;82969743033.0;-10764777724.0;-6027995930.0;-5250259010.0;-10110342005.0;-654435719.0
KIOS;PT Kioson Komersial Indonesia Tbk.;9. Trade, Services & Investment;93. Retail Trade;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;218813621823.0;30797253382.0;249610875205.0;155814019595.0;10781488317.0;166595507912.0;65000000000.0;None;28562000000.0;82710152914.0;83015367293.0;249610875205.0;19274085317.0;2938312334.0;2872895917.0;2852066449.0;2917355530.0;20956804.0
BEXI;Indonesia Eximbank;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;110475577.0;None;None;89207566.0;18844186.0;None;None;21268011.0;21268011.0;None;None;1016608.0;1009811.0;1009811.0;1016608.0;None
FIRE;PT Alfa Energi Investama Tbk.;2. Mining;21. Coal Mining;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;210136436553.0;247286426101.0;457422862654.0;78581189669.0;154346191018.0;232927380687.0;130344068100.0;00.00;110516717621.0;224741867718.0;224495481967.0;457422862654.0;29329117970.0;-1054199573.0;-1124135573.0;-1123279945.0;-1053406111.0;-793462.0
DOID;Delta Dunia Makmur Tbk;2. Mining;21. Coal Mining;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;347013523.0;598567889.0;945581412.0;218393751.0;550019685.0;768413436.0;47086785.0;None;140691246.0;177167803.0;177167976.0;945581412.0;225143757.0;46747301.0;42792723.0;42792703.0;46747279.0;22.00
SMDR;Samudera Indonesia Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;213098529.0;375689124.0;588787653.0;188729175.0;94075398.0;282804573.0;47460340.0;None;3488284.0;212384272.0;305983080.0;588787653.0;64890712.0;11537048.0;12812413.0;10757728.0;9679810.0;1857238.0
WEHA;PT WEHA Transportasi Indonesia Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;22665390442.0;277338084226.0;300003474668.0;53152285722.0;94446558217.0;147598843939.0;88641126500.0;None;47523493292.0;144674752458.0;152404630729.0;300003474668.0;54990768218.0;50424676796.0;49411247342.0;47369580074.0;48419930451.0;2004746345.0
ADES;Akasha Wira International Tbk  Tbk;5. Consumer Goods Industry;51. Food And Beverages;Foreign Corporation;Foreign Company;31/12/18;Rupiah / IDR;None;Jutaan / In Million;294244.0;545992.0;840236.0;244888.0;172337.0;417225.0;589897.0;None;5068.00.00;423011.0;423011.0;840236.0;438944.0;38242.0;38623.0;38623.0;38242.0;None
DUCK;PT Jaya Bersama Indo Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;403940489836.0;125002167394.0;528942657230.0;183337312222.0;27380232704.0;210717544926.0;2500000000.0;None;265283741012.0;315667706925.0;318225112304.0;528942657230.0;390459841981.0;71771139508.0;71059463008.0;71530747879.0;72235052277.0;-463912769.0
CLPI;Colorpak Indonesia Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;434711256661.0;152987758980.0;587699015641.0;139118916055.0;9621947461.0;148740863516.0;30633850000.0;None;5018103066.0;438939685319.0;438958152125.0;587699015641.0;95987485491.0;40128767372.0;39137431174.0;39135974376.0;40127321719.0;1445653.0
PNLF;Panin Financial Tbk;8. Finance;89. Others - Finance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Jutaan / In Million;None;None;26471320.0;None;None;4494675.0;4002759.0;None;-584387.0;19950352.0;21962933.0;None;None;1609463.0;1683031.0;1496254.0;1457567.0;151896.0
DPUM;PT Dua Putra Utama Makmur Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1009277949563.0;1070198418432.0;2079476367995.0;562566242319.0;120738211414.0;683304453733.0;417500000000.0;None;711753580235.0;1396171914262.0;1396171914262.0;2079476367995.0;231177344623.0;105548625881.0;104456513344.0;104456513344.0;105548625881.0;None
FINN;PT First Indo American Leasing Tbk.;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;1128417788417.0;None;None;874172967651.0;218850000000.0;00.00;1478055124.0;254244820766.0;254244820766.0;1128417788417.0;None;14712991271.0;14657965610.0;14657965610.0;14712991271.0;00.00
ALTO;Tri Banyan Tirta Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;192943940639.0;916440030472.0;1109383971111.0;179485187884.0;510613994527.0;690099182411.0;219187055800.0;None;306963031468.0;417450463260.0;419284788700.0;1109383971111.0;41170844444.0;-62849581665.0;-62847159361.0;-62411606647.0;-62415768242.0;-433813423.0
