kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
SFAN;PT Surya Fajar Capital Tbk;9. Trade, Services & Investment;99. Others - Trade Services & Investment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;217404808106.0;27187852229.0;244592660335.0;48674611945.0;6538540469.0;55213152414.0;135993402100.0;0;24748394130.0;186208827150.0;189379507921.0;244592660335.0;19104157169.0;5897337965.0;5186834249.0;6572309858.0;7284525397.0;-1387187432.0
SGER;PT Sumber Global Energy Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;626065851416.0;59934025879.0;685999877295.0;438247567095.0;12059805180.0;450307372275.0;83200000000.0;0;25770000000.0;223433006726.0;235692505020.0;685999877295.0;105555428548.0;27725217682.0;27358082893.0;30848725894.0;31199897413.0;-3474679731.0
SGRO;PT Sampoerna Agro Tbk;1. Agriculture;12. Plantation;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1377714.0;8366966.0;9744680.0;1887060.0;4061564.0;5948624.0;378000.0;0;681231.0;3622279.0;3796056.0;9744680.0;883913.0;-191747.0;-209102.0;-219275.0;-201421.0;9674.00.00
SHID;Hotel Sahid Jaya Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;253922235297.0;1168130158804.0;1422052394101.0;108018178503.0;438728679453.0;546746857956.0;559663084000.0;0;25200000000.0;874004206357.0;875305536145.0;1422052394101.0;49696960915.0;-51974552412.0;-47095781940.0;-47053515160.0;-51932285632.0;-42266780.0
SHIP;PT Sillo Maritime Perdana Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;47266552.0;247297340.0;294563892.0;49735201.0;109915990.0;159651191.0;19379251.0;0;12035950.0;97771979.0;134912701.0;294563892.0;37757421.0;22845562.0;22829257.0;16939546.0;16934217.0;5911345.0
SIDO;PT Industri Jamu Dan Farmasi Sido Muncul Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2052081.0;1797435.0;3849516.0;560043.0;67733.0;627776.0;1500000.0;0;707314.0;3221733.0;3221740.0;3849516.0;1838783.0;934016.0;929757.0;929757.0;934016.0;00.00
SILO;PT Siloam International Hospitals Tbk.;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2421691.0;6006091.0;8427782.0;1681474.0;727937.0;2409411.0;162576.0;0;5608921.0;5962763.0;6018371.0;8427782.0;2330930.0;125250.0;116340.0;107137.0;116163.0;9087.00.00
SIMP;Salim Ivomas Pratama Tbk;1. Agriculture;12. Plantation;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;7808956.0;27586308.0;35395264.0;8829934.0;8075457.0;16905391.0;3163262.0;0;2495125.0;14932789.0;18489873.0;35395264.0;3004547.0;340285.0;749973.0;545836.0;234281.0;106004.0
SINI;PT Singaraja Putra Tbk.;3. Basic Industry And Chemicals;37. Wood Industries;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;88648242633.0;65028680565.0;153676923198.0;88075143319.0;37057120965.0;125132264284.0;46478825000.0;0;-18968028313.0;24989046776.0;28544658914.0;153676923198.0;49206175734.0;2095172053.0;639749773.0;-978623306.0;-200893137.0;2296065190.0
SIPD;PT Sreeya Sewu Indonesia Tbk;3. Basic Industry And Chemicals;36. Animal Feed;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1604213.0;988637.0;2592850.0;1483479.0;178696.0;1662175.0;1552620.0;0;01.00;930675.0;930675.0;2592850.0;535594.0;28266.0;27171.0;27171.0;28266.0;0
SKBM;Sekar Bumi Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;953792483691.0;814868063063.0;1768660546754.0;701020837232.0;105658050187.0;806678887419.0;172600321700.0;0;500955314713.0;896509622112.0;961981659335.0;1768660546754.0;315519063274.0;5415741808.0;6273578476.0;11277190721.0;10341078215.0;-4925336407.0
SKLT;Sekar Laut Tbk;5. Consumer Goods Industry;51. Food And Beverages;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;379723220668.0;394139821772.0;773863042440.0;247102759159.0;119805712554.0;366908471713.0;69074050000.0;0;21578739873.0;407533672546.0;406954570727.0;773863042440.0;333589336910.0;42520246722.0;35897619511.0;35898848665.0;42521324247.0;-1077525.0
SKRN;PT Superkrane Mitra Utama Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;440188055273.0;1116629141772.0;1556817197045.0;311890696568.0;678860854448.0;990751551016.0;150000000000.0;0;167602110137.0;566065646029.0;566065646029.0;1556817197045.0;128414828592.0;9776450309.0;12344369429.0;12344369429.0;9776450309.0;0
SLIS;PT Gaya Abadi Sempurna Tbk;4. Miscellaneous Industry;46. Electronics;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;316535685981.0;67065626724.0;383601312705.0;168098422660.0;36842606550.0;204941029210.0;100000000000.0;0;28187500000.0;178052001692.0;178660283495.0;383601312705.0;70778520218.0;26496991950.0;25879720230.0;25852231989.0;26465223823.0;31768127.0
SMAR;PT Sinas Mas Agro Resources and Technology Tbk;1. Agriculture;12. Plantation;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;18611747.0;16414424.0;35026171.0;14358630.0;8143860.0;22502490.0;574439.0;0;1756876.0;12515668.0;12523681.0;35026171.0;5877216.0;1539798.0;1598233.0;1597099.0;1538742.0;1056.00.00
SMBR;PT Semen Baturaja (Persero) Tbk;3. Basic Industry And Chemicals;31. Cement;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;1130925970.0;4606249590.0;5737175560.0;850138636.0;1479148317.0;2329286953.0;993253434.0;0;1270606785.0;3407853591.0;3407888607.0;5737175560.0;720157790.0;10981673.0;1189571.0;1192270.0;10984574.0;-2901.0
SMCB;PT Solusi Bangun Indonesia Tbk;3. Basic Industry And Chemicals;31. Cement;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;4216215.0;16521910.0;20738125.0;4141265.0;9030681.0;13171946.0;3831450.0;0;2587309.0;7566179.0;7566179.0;20738125.0;2983530.0;650988.0;618629.0;618629.0;650988.0;0
SMDM;Suryamas Dutamakmur Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;920069306444.0;2281841597577.0;3201910904021.0;366957816969.0;186947485077.0;553905302046.0;1517539959366.0;0;2248288685.0;1783993722036.0;2648005601975.0;3201910904021.0;193419595687.0;18706792552.0;24874685923.0;4884620854.0;-818376145.0;19525168697.0
SMDR;Samudera Indonesia Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;248654972.0;325489168.0;574144140.0;192089546.0;140284141.0;332373687.0;47460340.0;0;3488284.0;168899408.0;241770453.0;574144140.0;66220006.0;-2320880.0;-2444741.0;-3719673.0;-3341473.0;1020593.0
SMFP;Sarana Multigriya Finansial (Persero);8. Finance;82. Financial Institution;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;01.00;Jutaan / In Million;0;0;32506786.0;0;0;21077814.0;6800000.0;0;0;11428972.0;11428972.0;32506786.0;0;469806.0;471447.0;471447.0;469806.0;0
SMGR;Semen Indonesia (Persero) Tbk;3. Basic Industry And Chemicals;31. Cement;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;15564604.0;62441640.0;78006244.0;11506163.0;30846746.0;42352909.0;593152.0;0;1458258.0;34173409.0;35653335.0;78006244.0;11617101.0;2674343.0;2317236.0;2423373.0;2792321.0;-117978.0
SMII;PT Sarana Multi Infrastruktur (Persero);8. Finance;82. Financial Institution;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;0;0;100740244241489.0;0;0;63216800934460.0;30516600000000.0;0;0;37523443307029.0;37523443307029.0;100740244241489.0;0;1906740693489.0;1523651344742.0;1523651344742.0;1906740693489.0;0
SMKL;PT Satyamitra Kemas Lestari Tbk;3. Basic Industry And Chemicals;35. Plastics & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;773133215077.0;899382528390.0;1672515743467.0;759642620987.0;179495244837.0;939137865824.0;340000000500.0;0;56081893676.0;733377877643.0;733377877643.0;1672515743467.0;304841598946.0;40451330239.0;37942386999.0;37942386999.0;40451330239.0;0
SMMA;PT Sinar Mas Multiartha Tbk;8. Finance;89. Others - Finance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14.105.005;Jutaan / In Million;0;0;108456227.0;0;0;85533983.0;1334891.0;0;1647520.0;20539028.0;22922244.0;108456227.0;-1742.0;559820.0;701091.0;610136.0;522938.0;36882.0
SMMF;PT Sinar Mas Multifinance;8. Finance;82. Financial Institution;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;8540992.0;0;0;6566784.0;1190000.0;0;76447.0;1874892.0;1974208.0;8540992.0;0;18780.0;21548.0;15446.0;12883.0;5897.00.00
SMMT;GOLDEN EAGLE ENERGY Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;93577946345.0;788208271795.0;881786218140.0;160127033037.0;157101353302.0;317228386339.0;393750000000.0;0;17761620443.0;576824246880.0;564557831801.0;881786218140.0;12804997531.0;-23386617883.0;-19888087500.0;-13044350892.0;-16529050340.0;-6857567543.0
SMRA;PT Summarecon Agung Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Ribuan / In Thousand;11888917644.0;13033616580.0;24922534224.0;8359155158.0;7477690526.0;15836845684.0;1442678168.0;0;22996315.0;6845845769.0;9085688540.0;24922534224.0;2292075764.0;245909143.0;232410691.0;166336856.0;179835308.0;66073835.0
SMRU;SMR Utama Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;155039529753.0;1133578112152.0;1288617641905.0;327120710729.0;514285331237.0;841406041966.0;1249938578200.0;0;259878346851.0;447435722251.0;447211599939.0;1288617641905.0;-63408707095.0;-322104973315.0;-326867965207.0;-326857895354.0;-322094947267.0;-10026048.0
SMSM;Selamat Sempurna Tbk;4. Miscellaneous Industry;42. Automotive And Components;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2294976.0;1080550.0;3375526.0;398392.0;328624.0;727016.0;143967.0;0;49899.0;2274325.0;2648510.0;3375526.0;1037285.0;539116.0;555408.0;501369.0;487742.0;51374.0
SNLK;PT Sunter Lakeside Hotel Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;21073290020.0;176896504293.0;197969794313.0;3752142703.0;51993962844.0;55746105547.0;30000000000.0;0;18675575000.0;142223688766.0;142223688766.0;197969794313.0;14751213524.0;16297918989.0;19848075892.0;19848075892.0;16297918989.0;0
SOCI;PT Soechi Lines Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;107831677.0;551725609.0;659557286.0;42008607.0;256625790.0;298634397.0;65774670.0;0;102233949.0;360639940.0;360922889.0;659557286.0;36124399.0;27278762.0;27174636.0;27156477.0;27260760.0;18002.0
SOHO;PT Soho Global Health Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3405989.0;774254.0;4180243.0;1797440.0;176701.0;1974141.0;634584.0;00.00;1061098.0;2204436.0;2206102.0;4180243.0;1346313.0;172200.0;164806.0;164727.0;172108.0;92.00.00
SONA;Sona Topas Tourism Industry Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;732258750960.0;121646536758.0;853905287718.0;97824561637.0;52566452898.0;150391014535.0;82800000000.0;0;140625772246.0;702708309449.0;703514273183.0;853905287718.0;127551785158.0;-131555433792.0;-129573236187.0;-129423836853.0;-131403637054.0;-151796738.0
SOSS;PT Shield On Service Tbk.;9. Trade, Services & Investment;99. Others - Trade Services & Investment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;273698870871.0;20146490345.0;293845361216.0;138966845601.0;5932247569.0;144899093170.0;65701700500.0;0;14440929772.0;135318270778.0;148946268046.0;293845361216.0;129231306065.0;16489408278.0;16350806292.0;16603813327.0;16639634330.0;-150226052.0
SOTS;PT Satria Mega Kencana Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;26826460414.0;391071457742.0;417897918156.0;54277395049.0;82872962843.0;137150357892.0;100000000500.0;0;14489466870.0;268629133875.0;280747560264.0;417897918156.0;0;-27637468216.0;-27624349392.0;-27425581371.0;-27438700195.0;-198768021.0
SPMA;Suparma Tbk;3. Basic Industry And Chemicals;38. Pulp & Paper;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;645476167999.0;1670588838134.0;2316065006133.0;372561061935.0;412111886639.0;784672948574.0;845828383200.0;0;597819550.0;1531392057559.0;1531392057559.0;2316065006133.0;392780506777.0;162524650713.0;153853463755.0;153853463755.0;162524650713.0;0
SPTO;PT Surya Pertiwi Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1041712652187.0;1993871966506.0;3035584618693.0;723308486604.0;371220188671.0;1094528675275.0;270000000000.0;0;704485563169.0;1211721967751.0;1941055943418.0;3035584618693.0;537844200427.0;105298026528.0;110788627747.0;120065801429.0;114984740521.0;-9686713993.0
SQBB;Taisho Pharmaceutical Indonesia Tbk;4. Miscellaneous Industry;49. Others - Miscellaneous Industry;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;389394653.0;94495304.0;483889957.0;133700081.0;19351111.0;153051192.0;9268000.0;972000.0;77036000.0;330838765.0;330838765.0;483889957.0;352246468.0;169957223.0;170514528.0;170514528.0;169957223.0;00.00
SQMI;Wilton Makmur Indonesia Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;32014242324.0;380310323828.0;412324566152.0;539913041026.0;53939412517.0;593852453543.0;3884397857250.0;0;-3729781543280.0;-177757789981.0;-181527887391.0;412324566152.0;1271282025.0;-32437375624.0;-32002238624.0;-31423757124.0;-31858894124.0;-578481500.0
SRAJ;Sejahteraraya Anugrahjaya Tbk;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;939835506742.0;3406493581264.0;4346329088006.0;1740988511325.0;850604303917.0;2591592815242.0;1200070544500.0;0;1124816856453.0;1753947506431.0;1754736272764.0;4346329088006.0;419100328655.0;-14498057988.0;-9501240248.0;-9387214298.0;-14380627056.0;-117430932.0
SRIL;PT Sri Rejeki Isman Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;1151048437.0;700940403.0;1851988840.0;398345886.0;781225865.0;1179571751.0;167476063.0;0;44669942.0;672417089.0;672417089.0;1851988840.0;227065115.0;85325108.0;82984634.0;82984634.0;85325108.0;0
SRSN;Indo Acidatama Tbk;3. Basic Industry And Chemicals;34. Chemicals;Individual WNI;Foreign Company;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;579393962.0;327452933.0;906846895.0;266837335.0;52122162.0;318959497.0;301000000.0;0;600000.0;587887398.0;587887398.0;906846895.0;191165421.0;44152245.0;86743012.0;86743012.0;44152245.0;0
SRTG;PT Saratoga Investama Sedaya Tbk.;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;35048949.0;0;0;3652322.0;271297.0;0;5185019.0;31377521.0;31396627.0;0;0;8823332.0;8824883.0;8825999.0;8825428.0;-2096.0
SSIA;PT Surya Semesta Internusa Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;3004087951852.0;4621280586537.0;7625368538389.0;1862687652750.0;1531606264166.0;3394293916916.0;588156180000.0;0;290374540166.0;3751241493285.0;4231074621473.0;7625368538389.0;635232303096.0;-77287251636.0;-105126995940.0;-115727838026.0;-87542037164.0;10254785528.0
SSMM;Sumberdaya Sewatama;7. Infrastructure, Utilities And Transportation;71. Energy;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;470739.0;987806.0;1458545.0;258805.0;2634823.0;2893628.0;0;0;411002.0;-1430710.0;-1435083.0;1458545.0;61324.0;-431855.0;-430239.0;-419880.0;-421496.0;-10359.0
SSMS;PT Sawit Sumbermas Sarana Tbk.;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;3415644666.0;9360285393.0;12775930059.0;1438666723.0;6466476916.0;7905143639.0;952500000.0;0;540919171.0;4847544019.0;4870786420.0;12775930059.0;0;580854940.0;743502317.0;739270756.0;576634024.0;4220916.0
SSTM;Sunson Textile Manufacturer Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;246379557480.0;235685736615.0;482065294095.0;164959909413.0;130774066588.0;295733976001.0;292727295250.0;0;70622704211.0;186331318094.0;186331318094.0;482065294095.0;6250482015.0;-15354377443.0;-14017607214.0;-14017607214.0;-15354377443.0;0
STAR;PT Buana Artha Anugerah Tbk.;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;496510685073.0;1046812400.0;497557497473.0;1637129296.0;81155625.0;1718284921.0;480000060200.0;0;1204.00.00;495838321652.0;495839212552.0;497557497473.0;2940955179.0;5808171411.0;5820507560.0;5820468861.0;5808132877.0;38534.0
SULI;PT SLJ Global Tbk;3. Basic Industry And Chemicals;37. Wood Industries;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;16880576.0;68218746.0;85099322.0;98991041.0;4200043.0;103191084.0;232072575.0;0;147205814.0;-18073498.0;-18091762.0;85099322.0;-3072864.0;-21055729.0;-22655911.0;-22655157.0;-21056528.0;799.00.00
SUPR;Solusi Tunas Pratama Tbk;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1444271.0;10600465.0;12044736.0;1721016.0;6676932.0;8397948.0;113758.0;0;3589771.0;3644648.0;3646788.0;12044736.0;1339458.0;708883.0;673272.0;671132.0;706991.0;1892.00.00
SURE;PT Super Energy Tbk.;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;540587740453.0;553408755288.0;1093996495741.0;76899627855.0;412781731082.0;489681358937.0;149757677100.0;0;27920077157.0;101082505882.0;604315136804.0;1093996495741.0;115744738239.0;-22516517833.0;-22167442093.0;-19281988990.0;-19566279044.0;-2950238789.0
SWAT;PT Sriwahana Adityakarta Tbk.;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;255765044222.0;385170502336.0;640935546558.0;231201000022.0;53202325605.0;284403325627.0;301920000000.0;0;30707054878.0;356269202945.0;356532220931.0;640935546558.0;43263546709.0;2145671792.0;1959748852.0;1957918066.0;2143841006.0;1830786.0
TAFS;Toyota Astra Financial Service;8. Finance;82. Financial Institution;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;19333213.0;0;0;16741996.0;800000.0;0;0;2591217.0;2591217.0;19333213.0;0;39251.0;-80259.0;-80259.0;39251.0;0
TALF;PT Tunas Alfin Tbk;3. Basic Industry And Chemicals;35. Plastics & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;490284080260.0;984188435906.0;1474472516166.0;263432699854.0;190854500084.0;454287199938.0;135343500000.0;0;-30065408439.0;991871091065.0;1020185316228.0;1474472516166.0;100946631680.0;18488700221.0;13676730051.0;12964408612.0;17645908997.0;842791224.0
TAMA;PT Lancartama Sejati Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;13318572921.0;155384724312.0;168703297233.0;69689655173.0;49095951971.0;118785607144.0;25000000125.0;0;26329108079.0;49917690089.0;49917690089.0;168703297233.0;11055205585.0;-4045224902.0;-3886064902.0;-3886064902.0;-4045224902.0;0
TAMU;PT Pelayaran Tamarin Samudra Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;8408945.0;73611763.0;82020708.0;5642451.0;36168247.0;41810698.0;30113735.0;0;310840.0;43202167.0;40210010.0;82020708.0;2173466.0;-929227.0;-926221.0;-740977.0;-743382.0;-185845.0
TAPG;PT Triputra Agro Persada Tbk.;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2572084.0;9751886.0;12323970.0;1913632.0;3754056.0;5667688.0;1898634.0;00.00;3261608.0;6468886.0;6656282.0;12323970.0;1392798.0;932735.0;905379.0;884571.0;911068.0;21667.0
TARA;PT Agung Semesta Sejahtera Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;11529141728.0;1075068329642.0;1086597471370.0;44834819421.0;567222028.0;45402041449.0;1006964575000.0;0;14657026160.0;1032609076135.0;1041195429921.0;1086597471370.0;0;-12547995411.0;-12532407132.0;-12649617684.0;-12665512779.0;117517368.0
TBIG;PT Tower Bersama Infrastructure Tbk;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3227394.0;33293909.0;36521303.0;13777876.0;13439589.0;27217465.0;453140.0;0;-520500.0;8709682.0;9303838.0;36521303.0;4234624.0;1066576.0;4398787.0;4323265.0;1009625.0;56951.0
TBLA;Tunas Baru Lampung Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;8027179.0;11404114.0;19431293.0;5385025.0;8157412.0;13542437.0;667762.0;0;487030.0;5878047.0;5888856.0;19431293.0;2623867.0;680730.0;700746.0;698856.0;678029.0;2701.00.00
TBMS;Tembaga Mulia Semanan Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Foreign Corporation;Foreign Company;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;126664186.0;30169060.0;156833246.0;105276591.0;136302.0;105412893.0;12438142.0;0;23918280.0;51420353.0;51420353.0;156833246.0;14685346.0;4504285.0;4504285.0;4504285.0;4504285.0;0
TCID;Mandom Indonesia Tbk;5. Consumer Goods Industry;54. Cosmetics And Household;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1343961709769.0;970828346233.0;2314790056002.0;131087175475.0;317715961088.0;448803136563.0;100533333500.0;0;188531610794.0;1865986919439.0;1865986919439.0;2314790056002.0;454729528652.0;-54776587213.0;-68708897583.0;-68708897583.0;-54776587213.0;0
TCPI;PT Transcoal Pacific Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;00.00;Jutaan / In Million;771851.0;1980360.0;2752211.0;936229.0;384424.0;1320653.0;500000.0;0;287995.0;1338907.0;1431558.0;2752211.0;283814.0;57730.0;25193.0;26149.0;56130.0;1600.00.00
TEBE;PT Dana Brata Luhur Tbk.;7. Infrastructure, Utilities And Transportation;72. Toll Road, Airport, Harbor And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;82923190.0;751115725.0;834038915.0;78671662.0;99988283.0;178659945.0;128500000.0;0;277967904.0;650261006.0;655378970.0;834038915.0;37512706.0;-2525004.0;3789858.0;3805128.0;-2489865.0;-35139.0
